word	phones	count
requeriría	rekeRiRia	37
requerirían	rekeRiRian	9
requesón	rekeson	9
requetebién	reketeBjen	3
réquiem	rekjem	15
réquiems	rekjems	2
requiera	rekjeRa	46
requieran	rekjeRan	7
requieras	rekjeRas	2
requiere	rekjeRe	820
requieren	rekjeRen	137
requieres	rekjeRes	7
requiero	rekjeRo	40
requiriendo	rekiRjendo	9
requiriera	rekiRjeRa	5
requirieron	rekiRjeRon	3
requiriese	rekiRjese	3
requirió	rekiRjo	40
requisa	rekisa	8
requisada	rekisaDa	3
requisado	rekisaDo	4
requisar	rekisaR	16
requisas	rekisas	2
requisen	rekisen	2
requisito	rekisito	78
requisitos	rekisitos	112
requiso	rekiso	3
requisó	rekiso	6
res	res	45
resaca	resaka	229
resacas	resakas	5
resalta	resalta	33
resaltadas	resaltaDas	6
resaltado	resaltaDo	4
resaltador	resaltaDoR	8
resaltamos	resaltamos	2
resaltan	resaltan	8
resaltando	resaltando	2
resaltar	resaltaR	38
resaltará	resaltaRa	4
resaltarán	resaltaRan	2
resaltaré	resaltaRe	2
resaltaría	resaltaRia	5
resaltarlo	resaltaRlo	3
resaltas	resaltas	2
resalte	resalte	9
resalté	resalte	6
resalten	resalten	4
resalto	resalto	2
resaltó	resalto	8
resarcir	resaRsiR	2
resarciré	resaRsiRe	3
resarcirlos	resaRsiRlos	2
resarcirme	resaRsiRme	4
resarcirse	resaRsiRse	3
resarcirte	resaRsiRte	7
resbala	resBala	42
resbalaba	resBalaBa	15
resbaladiza	resBalaDisa	13
resbaladizas	resBalaDisas	5
resbaladizo	resBalaDiso	38
resbaladizos	resBalaDisos	5
resbalado	resBalaDo	17
resbalan	resBalan	9
resbalando	resBalando	25
resbalar	resBalaR	16
resbalara	resBalaRa	3
resbalará	resBalaRa	5
resbalaría	resBalaRia	4
resbalarme	resBalaRme	7
resbalarnos	resBalaRnos	2
resbalaron	resBalaRon	4
resbalarse	resBalaRse	3
resbalarte	resBalaRte	3
resbalas	resBalas	9
resbalaste	resBalaste	11
resbale	resBale	8
resbalé	resBale	84
resbalen	resBalen	3
resbales	resBales	7
resbalo	resBalo	16
resbaló	resBalo	106
resbalón	resBalon	18
resbalones	resBalones	2
resbalosa	resBalosa	7
resbalosas	resBalosas	2
resbaloso	resBaloso	38
resbalosos	resBalosos	5
rescata	reskata	36
rescataba	reskataBa	6
rescatable	reskataBle	5
rescatables	reskataBles	2
rescatada	reskataDa	29
rescatadas	reskataDas	8
rescatado	reskataDo	92
rescatador	reskataDoR	8
rescatadores	reskataDoRes	9
rescatados	reskataDos	48
rescátame	reskatame	3
rescatamos	reskatamos	39
rescatan	reskatan	18
rescatando	reskatando	28
rescatándome	reskatandome	2
rescatándote	reskatandote	2
rescatar	reskataR	358
rescatara	reskataRa	11
rescatará	reskataRa	11
rescataran	reskataRan	7
rescatarán	reskataRan	10
rescataras	reskataRas	2
rescatarás	reskataRas	6
rescataré	reskataRe	16
rescataremos	reskataRemos	19
rescataría	reskataRia	14
rescatarían	reskataRian	2
rescatarías	reskataRias	3
rescatarla	reskataRla	43
rescatarlas	reskataRlas	5
rescatarlo	reskataRlo	72
rescatarlos	reskataRlos	43
rescatarme	reskataRme	82
rescatarnos	reskataRnos	43
rescataron	reskataRon	37
rescatarte	reskataRte	67
rescatas	reskatas	7
rescatase	reskatase	2
rescataste	reskataste	28
rescate	reskate	1237
rescaté	reskate	34
rescatemos	reskatemos	6
rescaten	reskaten	59
rescates	reskates	29
rescato	reskato	14
rescató	reskato	80
rescinda	resinda	2
rescindida	resindiDa	4
rescindidas	resindiDas	3
rescindido	resindiDo	12
rescindieran	resindjeRan	2
rescindió	resindjo	2
rescindir	resindiR	6
rescindirá	resindiRa	2
rescindiré	resindiRe	3
rescisión	resisjon	5
reseca	reseka	15
resecas	resekas	8
resección	reseksjon	6
reseco	reseko	6
resentida	resentiDa	52
resentidas	resentiDas	9
resentido	resentiDo	84
resentidos	resentiDos	6
resentimiento	resentimjento	147
resentimientos	resentimjentos	111
resentir	resentiR	7
resentirán	resentiRan	2
resentiré	resentiRe	3
resentirse	resentiRse	3
reseña	reseYa	48
reseñada	reseYaDa	2
reseñar	reseYaR	5
reseñaron	reseYaRon	2
reseñas	reseYas	13
reseñó	reseYo	5
reseque	reseke	2
reserva	reseRBa	800
reservaba	reseRBaBa	14
reservabas	reseRBaBas	4
reservaciones	reseRBasjones	121
reservada	reseRBaDa	123
reservadas	reseRBaDas	23
reservado	reseRBaDo	333
reservados	reseRBaDos	71
resérvalo	reseRBalo	5
resérvame	reseRBame	18
reservamos	reseRBamos	35
reservan	reseRBan	17
reservando	reseRBando	24
reservándome	reseRBandome	3
reservar	reseRBaR	117
reservara	reseRBaRa	3
reservaran	reseRBaRan	2
reservaré	reseRBaRe	32
reservaremos	reseRBaRemos	6
reservaría	reseRBaRia	3
reservarla	reseRBaRla	2
reservarle	reseRBaRle	3
reservarles	reseRBaRles	2
reservarlo	reseRBaRlo	6
reservarlos	reseRBaRlos	2
reservarme	reseRBaRme	8
reservaron	reseRBaRon	12
reservarse	reseRBaRse	4
reservarte	reseRBaRte	11
reservas	reseRBas	289
reservaste	reseRBaste	19
resérvate	reseRBate	10
resérvatelo	reseRBatelo	3
reserve	reseRBe	18
reservé	reseRBe	124
resérvelo	reseRBelo	4
resérveme	reseRBeme	4
reservemos	reseRBemos	4
reserven	reseRBen	8
reserves	reseRBes	3
reservo	reseRBo	43
reservó	reseRBo	54
reses	reses	12
resetea	resetea	3
reseteado	reseteaDo	3
reseteando	reseteando	3
resetear	reseteaR	12
resfría	resfRia	2
resfriada	resfRiaDa	26
resfriado	resfRiaDo	190
resfriados	resfRiaDos	8
resfriamos	resfRiamos	2
resfriando	resfRiando	6
resfriándome	resfRiandome	3
resfriar	resfRiaR	8
resfriara	resfRiaRa	2
resfriarás	resfRiaRas	4
resfriarme	resfRiaRme	3
resfriarse	resfRiaRse	7
resfriarte	resfRiaRte	5
resfrías	resfRias	3
resfrié	resfRie	6
resfríe	resfRie	2
resfrió	resfRio	8
resfrío	resfRio	95
resguardada	resGwaRDaDa	5
resguardadas	resGwaRDaDas	2
resguardado	resGwaRDaDo	13
resguardados	resGwaRDaDos	3
resguardan	resGwaRDan	2
resguardando	resGwaRDando	2
resguardándome	resGwaRDandome	2
resguardar	resGwaRDaR	12
resguardarlo	resGwaRDaRlo	2
resguardarme	resGwaRDaRme	4
resguardarse	resGwaRDaRse	7
resguardarte	resGwaRDaRte	3
resguárdense	resGwaRDense	3
resguardo	resGwaRDo	44
resguardos	resGwaRDos	4
resida	resiDa	4
residan	resiDan	2
reside	resiDe	98
residen	resiDen	14
residencia	resiDensja	723
residencial	resiDensjal	96
residenciales	resiDensjales	37
residencias	resiDensjas	48
residente	resiDente	244
residentes	resiDentes	269
residía	resiDia	6
residiendo	resiDjendo	3
residió	resiDjo	2
residir	resiDiR	4
resido	resiDo	9
residual	resiDwal	50
residuales	resiDwales	42
residuo	resiDwo	71
residuos	resiDwos	241
resientan	resjentan	2
resientas	resjentas	5
resiente	resjente	11
resienten	resjenten	5
resientes	resjentes	5
resiento	resjento	20
resigna	resigna	2
resignación	resignasjon	13
resignada	resignaDa	9
resignado	resignaDo	19
resignados	resignaDos	2
resignar	resignaR	13
resignaremos	resignaRemos	4
resignarme	resignaRme	4
resignarnos	resignaRnos	4
resignarse	resignaRse	13
resignarte	resignaRte	9
resígnate	resignate	7
resigne	resigne	2
resigné	resigne	13
resigno	resigno	4
resina	resina	40
resinas	resinas	3
resista	resista	80
resistamos	resistamos	8
resistan	resistan	41
resistas	resistas	76
resiste	resiste	494
resisten	resisten	50
resistencia	resistensja	702
resistencias	resistensjas	8
resistente	resistente	127
resistentes	resistentes	32
resistes	resistes	55
resístete	resistete	6
resistí	resisti	28
resistía	resistia	18
resistían	resistian	13
resistías	resistias	4
resistido	resistiDo	29
resistiendo	resistjendo	56
resistiéndome	resistjendome	3
resistiéndose	resistjendose	7
resistiéndote	resistjendote	4
resistiera	resistjeRa	4
resistieran	resistjeRan	3
resistieras	resistjeRas	4
resistieron	resistjeRon	19
resistimos	resistimos	12
resistió	resistjo	91
resistir	resistiR	440
resistirá	resistiRa	51
resistirán	resistiRan	13
resistirás	resistiRas	10
resistiré	resistiRe	20
resistiremos	resistiRemos	18
resistiría	resistiRia	18
resistirías	resistiRias	5
resistirla	resistiRla	3
resistirlo	resistiRlo	42
resistirlos	resistiRlos	2
resistirme	resistiRme	78
resistirnos	resistiRnos	12
resistirse	resistiRse	114
resistírsele	resistiRsele	2
resistirte	resistiRte	57
resististe	resististe	18
resisto	resisto	44
resmas	resmas	15
resolución	resolusjon	217
resoluciones	resolusjones	14
resolvamos	resolBamos	74
resolvámoslo	resolBamoslo	6
resolvemos	resolBemos	78
resolver	resolBeR	1550
resolverá	resolBeRa	120
resolverán	resolBeRan	36
resolverás	resolBeRas	31
resolveré	resolBeRe	71
resolveremos	resolBeRemos	192
resolvería	resolBeRia	23
resolveríamos	resolBeRiamos	2
resolverías	resolBeRias	11
resolverla	resolBeRla	12
resolverlas	resolBeRlas	4
resolverle	resolBeRle	3
resolverlo	resolBeRlo	310
resolverlos	resolBeRlos	16
resolverme	resolBeRme	2
resolverse	resolBeRse	33
resolví	resolBi	93
resolvía	resolBia	8
resolvíamos	resolBiamos	4
resolvían	resolBian	4
resolvías	resolBias	2
resolviendo	resolBjendo	71
resolviéndolo	resolBjendolo	6
resolviéndose	resolBjendose	2
resolviera	resolBjeRa	12
resolvieran	resolBjeRan	3
resolvieras	resolBjeRas	5
resolvieron	resolBjeRon	42
resolvimos	resolBimos	53
resolvió	resolBjo	109
resolviste	resolBiste	67
resonaba	resonaBa	4
resonador	resonaDoR	19
resonancia	resonansja	392
resonancias	resonansjas	46
resonando	resonando	8
resonante	resonante	8
resonar	resonaR	9
resonará	resonaRa	4
resonó	resono	5
resopla	resopla	2
resoplaba	resoplaBa	2
resoplando	resoplando	11
resoplar	resoplaR	2
resoplido	resopliDo	3
resorte	resoRte	45
resortes	resoRtes	33
respalda	respalDa	51
respaldaba	respalDaBa	4
respaldaban	respalDaBan	3
respaldada	respalDaDa	5
respaldadas	respalDaDas	4
respaldado	respalDaDo	17
respaldados	respalDaDos	8
respáldame	respalDame	5
respaldamos	respalDamos	8
respaldan	respalDan	20
respaldando	respalDando	13
respaldándome	respalDandome	2
respaldándote	respalDandote	3
respaldar	respalDaR	63
respaldará	respalDaRa	12
respaldarán	respalDaRan	4
respaldarás	respalDaRas	2
respaldaré	respalDaRe	14
respaldaremos	respalDaRemos	4
respaldaría	respalDaRia	3
respaldarías	respalDaRias	3
respaldarla	respalDaRla	3
respaldarlas	respalDaRlas	5
respaldarlo	respalDaRlo	22
respaldarme	respalDaRme	13
respaldarnos	respalDaRnos	2
respaldarte	respalDaRte	11
respaldas	respalDas	9
respaldaste	respalDaste	2
respalde	respalDe	28
respalden	respalDen	11
respáldenme	respalDenme	2
respaldes	respalDes	4
respaldo	respalDo	257
respaldó	respalDo	8
respaldos	respalDos	12
respecta	respekta	271
respectiva	respektiBa	2
respectivamente	respektiBamente	15
respectivas	respektiBas	22
respectivo	respektiBo	2
respectivos	respektiBos	21
respecto	respekto	3402
respeta	respeta	279
respetaba	respetaBa	41
respetábamos	respetaBamos	7
respetaban	respetaBan	13
respetabas	respetaBas	2
respetabilidad	respetaBiliDad	12
respetable	respetaBle	198
respetablemente	respetaBlemente	3
respetables	respetaBles	49
respetad	respetad	2
respetada	respetaDa	46
respetadas	respetaDas	10
respetado	respetaDo	165
respetados	respetaDos	34
respetáis	respetais	3
respétala	respetala	3
respétalo	respetalo	2
respétame	respetame	6
respetamos	respetamos	64
respetan	respetan	159
respetando	respetando	21
respetar	respetaR	403
respetara	respetaRa	9
respetará	respetaRa	27
respetaran	respetaRan	9
respetarán	respetaRan	22
respetaras	respetaRas	8
respetarás	respetaRas	16
respetaré	respetaRe	24
respetaréis	respetaReis	3
respetaremos	respetaRemos	7
respetaría	respetaRia	17
respetarían	respetaRian	4
respetarías	respetaRias	4
respetarla	respetaRla	26
respetarlas	respetaRlas	4
respetarle	respetaRle	2
respetarlo	respetaRlo	49
respetarlos	respetaRlos	12
respetarme	respetaRme	22
respetarnos	respetaRnos	9
respetaron	respetaRon	6
respetarse	respetaRse	12
respetarte	respetaRte	36
respetas	respetas	103
respetase	respetase	3
respetaste	respetaste	8
respete	respete	80
respeté	respete	22
respetéis	respeteis	3
respétela	respetela	2
respételo	respetelo	2
respéteme	respeteme	2
respetémonos	respetemonos	9
respetemos	respetemos	12
respeten	respeten	82
respétenlo	respetenlo	2
respetes	respetes	34
respeto	respeto	3320
respetó	respeto	29
respetos	respetos	199
respetuosa	respetwosa	33
respetuosamente	respetwosamente	52
respetuosas	respetwosas	5
respetuoso	respetwoso	94
respetuosos	respetwosos	19
respingones	respiNgones	2
respira	respiRa	1496
respiraba	respiRaBa	58
respirábamos	respiRaBamos	2
respiraban	respiRaBan	9
respirable	respiRaBle	6
respiración	respiRasjon	585
respiraciones	respiRasjones	15
respiradero	respiRaDeRo	36
respiraderos	respiRaDeRos	15
respirado	respiRaDo	3
respirador	respiRaDoR	106
respiradores	respiRaDoRes	8
respiramos	respiRamos	30
respiran	respiRan	55
respirando	respiRando	449
respirándolo	respiRandolo	2
respirándote	respiRandote	3
respirar	respiRaR	1458
respirara	respiRaRa	11
respirará	respiRaRa	2
respiraras	respiRaRas	4
respirarás	respiRaRas	8
respiraré	respiRaRe	5
respiraremos	respiRaRemos	4
respiraría	respiRaRia	3
respirarlo	respiRaRlo	4
respiraron	respiRaRon	4
respiras	respiRas	68
respiraste	respiRaste	6
respiratoria	respiRatoRja	49
respiratorias	respiRatoRjas	50
respiratorio	respiRatoRjo	66
respiratorios	respiRatoRjos	41
respire	respiRe	226
respiré	respiRe	10
respiremos	respiRemos	14
respiren	respiRen	74
respires	respiRes	47
respiro	respiRo	418
respiró	respiRo	10
respiros	respiRos	9
resplandece	resplandese	14
resplandecen	resplandesen	3
resplandecer	resplandeseR	10
resplandecerán	resplandeseRan	2
resplandeces	resplandeses	2
resplandecía	resplandesia	3
resplandecías	resplandesias	2
resplandeciente	resplandesjente	56
resplandecientes	resplandesjentes	14
resplandezca	resplandeska	4
resplandor	resplandoR	111
responda	responda	524
respóndame	respondame	31
respondamos	respondamos	7
respondan	respondan	249
respóndanme	respondanme	11
respondas	respondas	184
responde	responde	1137
respondéis	respondeis	2
respóndelas	respondelas	3
respóndele	respondele	26
respóndeme	respondeme	212
respondemos	respondemos	35
responden	responden	204
responder	respondeR	1258
responderá	respondeRa	122
responderán	respondeRan	30
responderás	respondeRas	43
responderé	respondeRe	150
responderemos	respondeRemos	25
respondería	respondeRia	39
responderíamos	respondeRiamos	2
responderían	respondeRian	8
responderías	respondeRias	12
responderla	respondeRla	13
responderlas	respondeRlas	14
responderle	respondeRle	65
responderles	respondeRles	15
responderlo	respondeRlo	4
responderme	respondeRme	57
respondernos	respondeRnos	6
responderse	respondeRse	3
responderte	respondeRte	59
respondes	respondes	161
respondí	respondi	151
respondía	respondia	74
respondían	respondian	8
respondías	respondias	13
respondida	respondiDa	9
respondidas	respondiDas	24
respondido	respondiDo	183
respondidos	respondiDos	5
respondiendo	respondjendo	183
respondiéndole	respondjendole	2
respondiéndoles	respondjendoles	2
respondiéndome	respondjendome	3
respondiera	respondjeRa	15
respondiéramos	respondjeRamos	2
respondieran	respondjeRan	4
respondieras	respondjeRas	8
respondieron	respondjeRon	64
respondimos	respondimos	13
respondió	respondjo	419
respondiste	respondiste	142
respondo	respondo	153
respondón	respondon	2
responsabilice	responsaBilise	6
responsabilicé	responsaBilise	4
responsabilicen	responsaBilisen	3
responsabilices	responsaBilises	2
responsabilidad	responsaBiliDad	1735
responsabilidades	responsaBiliDaDes	446
responsabiliza	responsaBilisa	11
responsabilizado	responsaBilisaDo	4
responsabilizados	responsaBilisaDos	2
responsabilizamos	responsaBilisamos	2
responsabilizan	responsaBilisan	2
responsabilizando	responsaBilisando	2
responsabilizar	responsaBilisaR	12
responsabilizará	responsaBilisaRa	4
responsabilizaré	responsaBilisaRe	3
responsabilizaría	responsaBilisaRia	3
responsabilizarme	responsaBilisaRme	9
responsabilizarnos	responsaBilisaRnos	3
responsabilizaron	responsaBilisaRon	2
responsabilizarse	responsaBilisaRse	19
responsabilizarte	responsaBilisaRte	9
responsabilizas	responsaBilisas	3
responsabilizo	responsaBiliso	9
responsable	responsaBle	2272
responsablemente	responsaBlemente	16
responsables	responsaBles	454
respuesta	respwesta	4644
respuestas	respwestas	1593
resquebraja	reskeBRaxa	3
resquebrajarse	reskeBRaxaRse	3
resquebrajó	reskeBRaxo	2
resquicio	reskisjo	3
resta	resta	55
restaba	restaBa	5
restablecen	restaBlesen	4
restablecer	restaBleseR	57
restablecerá	restaBleseRa	3
restableceremos	restaBleseRemos	4
restablecería	restaBleseRia	3
restablecerse	restaBleseRse	2
restablecida	restaBlesiDa	17
restablecido	restaBlesiDo	18
restablecidos	restaBlesiDos	2
restableciendo	restaBlesjendo	5
restablecimiento	restaBlesimjento	4
restableció	restaBlesjo	6
restablezca	restaBleska	5
restablezcamos	restaBleskamos	4
restablezcan	restaBleskan	10
restado	restaDo	3
réstale	restale	6
restan	restan	27
restando	restando	11
restante	restante	63
restantes	restantes	103
restar	restaR	23
restaré	restaRe	2
restarle	restaRle	12
restaron	restaRon	2
restas	restas	4
restaura	restawRa	28
restauraba	restawRaBa	3
restauración	restawRasjon	60
restauraciones	restawRasjones	8
restaurada	restawRaDa	24
restauradas	restawRaDas	10
restaurado	restawRaDo	44
restaurador	restawRaDoR	9
restauradora	restawRaDoRa	5
restauradores	restawRaDoRes	5
restaurados	restawRaDos	3
restáuralo	restauRalo	2
restauramos	restawRamos	4
restauran	restawRan	13
restaurando	restawRando	14
restaurándolos	restawRandolos	2
restaurante	restawRante	2750
restaurantes	restawRantes	374
restaurar	restawRaR	103
restaurara	restawRaRa	3
restaurará	restawRaRa	9
restauraré	restawRaRe	5
restauraremos	restawRaRemos	4
restaurarla	restawRaRla	11
restaurarles	restawRaRles	2
restaurarlo	restawRaRlo	3
restauraron	restawRaRon	6
restaurarse	restawRaRse	2
restauraste	restawRaste	2
restaure	restawRe	9
restauré	restawRe	6
restauren	restawRen	3
restauró	restawRo	11
reste	reste	5
réstele	restele	2
restes	restes	2
restitución	restitusjon	32
restituida	restitwiDa	7
restituidas	restitwiDas	2
restituido	restitwiDo	6
restituir	restitwiR	7
restituirá	restitwiRa	2
restituiría	restitwiRia	2
restituirlo	restitwiRlo	2
restituirte	restitwiRte	2
restituya	restituJa	2
restituyan	restituJan	3
restituyes	restituJes	2
restituyó	restituJo	3
resto	resto	6260
restó	resto	4
restorán	restoRan	19
restos	restos	764
restregaba	restReGaBa	2
restregado	restReGaDo	3
restregando	restReGando	6
restregándose	restReGandose	4
restregar	restReGaR	12
restregarle	restReGaRle	3
restregarme	restReGaRme	6
restregármelo	restReGaRmelo	4
restregarnos	restReGaRnos	7
restregarse	restReGaRse	3
restregárselo	restReGaRselo	6
restregártelo	restReGaRtelo	4
restregaste	restReGaste	2
restregó	restReGo	4
restricción	restRiksjon	146
restricciones	restRiksjones	98
restrictiva	restRiktiBa	12
restrictivas	restRiktiBas	2
restrictivo	restRiktiBo	2
restriega	restRieGa	3
restriegan	restRieGan	2
restriegas	restRieGas	4
restriégate	restRieGate	2
restriego	restRieGo	4
restrieguen	restRieGen	2
restriegues	restRieGes	6
restringe	restRiNxe	8
restringen	restRiNxen	2
restringía	restRiNxia	2
restringida	restRiNxiDa	115
restringidas	restRiNxiDas	12
restringido	restRiNxiDo	71
restringidos	restRiNxiDos	11
restringiendo	restRiNxjendo	4
restringir	restRiNxiR	14
restringirá	restRiNxiRa	3
restringiría	restRiNxiRia	3
restringirme	restRiNxiRme	2
restringiste	restRiNxiste	2
restrinja	restRiNxa	6
restrinjan	restRiNxan	2
resucita	resusita	20
resucitación	resusitasjon	68
resucitada	resusitaDa	8
resucitado	resusitaDo	67
resucitados	resusitaDos	7
resucitamos	resusitamos	4
resucitan	resusitan	9
resucitando	resusitando	17
resucitar	resusitaR	95
resucitara	resusitaRa	4
resucitará	resusitaRa	11
resucitarán	resusitaRan	2
resucitaras	resusitaRas	2
resucitarás	resusitaRas	2
resucitaré	resusitaRe	4
resucitaremos	resusitaRemos	2
resucitaría	resusitaRia	5
resucitarla	resusitaRla	6
resucitarlo	resusitaRlo	27
resucitarlos	resusitaRlos	3
resucitarme	resusitaRme	6
resucitaron	resusitaRon	7
resucitarte	resusitaRte	4
resucitaste	resusitaste	10
resucite	resusite	18
resucité	resusite	9
resucites	resusites	7
resucito	resusito	3
resucitó	resusito	53
resuello	reswejo	1
resuelta	reswelta	42
resueltas	resweltas	12
resuelto	reswelto	625
resueltos	resweltos	67
resuelva	reswelBa	126
resuélvalo	reswelBalo	5
resuelvan	reswelBan	53
resuélvanlo	reswelBanlo	16
resuelvas	reswelBas	23
resuelve	reswelBe	180
resuélvelo	reswelBelo	44
resuelven	reswelBen	68
resuelves	reswelBes	37
resuelvo	reswelBo	51
resuena	reswena	17
resuenan	reswenan	8
resulta	resulta	2382
resultaba	resultaBa	80
resultaban	resultaBan	6
resultado	resultaDo	1744
resultados	resultaDos	1583
resultamos	resultamos	8
resultan	resultan	125
resultando	resultando	79
resultante	resultante	27
resultantes	resultantes	7
resultar	resultaR	285
resultara	resultaRa	62
resultará	resultaRa	161
resultaran	resultaRan	7
resultarán	resultaRan	9
resultaras	resultaRas	2
